appid,bizid,id_hash,str_device_type,str_server_ip,stream_id,u32_conn_server_time,u32_network_type,u32_video_bitrate,u32_video_reso,u64_begin_time,update_time
1253216102,9180,1515828403,vivo Y67,113.105.155.168:1935,9180_943340,59,1,1200,35652544,1524270843417,2018-04-21 08:34:04
1253216102,9180,1515732060,vivo Y66L,113.200.98.172:1935,9180_942574,344,2,800,24117888,1524270862608,2018-04-21 08:34:22
1253216102,9180,1515974158,vivo V3,121.51.22.123:1935,9180_959617,22,1,1200,35652544,1524270917980,2018-04-21 08:35:18
1253216102,9180,1518605408,CAM-AL00,42.56.79.29:1935,9180_970624,136,2,800,24117888,1524270946670,2018-04-21 08:35:46
1253216102,9180,954862690,OPPO R7,61.191.60.36:1935,9180_779526,84,1,1200,35652544,1524270936483,2018-04-21 08:35:49
1253216102,9180,1522980342,OPPO R9sk,112.17.5.50:1935,9180_932498,119,1,800,24117888,1524270952856,2018-04-21 08:35:52
1253216102,9180,1518303743,HUAWEI MLA-AL10,123.6.4.164:1935,9180_968781,196,2,1200,35652544,1524270981076,2018-04-21 08:36:21
1253216102,9180,1518603500,HUAWEI MLA-AL10,106.117.249.167:1935,9180_970893,150,1,1200,35652544,1524270973864,2018-04-21 08:36:36
1253216102,9180,1519292294,iPhone 6 Plus,111.40.174.13:1935,9180_946787,60,1,1200,35652544,1524271016205,2018-04-21 08:36:56
1253216102,9180,615397426,OPPO R11 Plus,111.62.242.159:1935,9180_918881,51,1,1200,35652544,1524271017233,2018-04-21 08:37:11
1253216102,9180,1515964087,vivo Y55A,123.161.58.29:1935,9180_959456,102,1,800,24117888,1524271074901,2018-04-21 08:37:56
1253216102,9180,1518896685,vivo Y51,120.221.31.42:1935,9180_961306,432,2,1200,35652544,1524271083863,2018-04-21 08:38:05
1253216102,9180,1520317789,vivo Y66,117.169.71.147:1935,9180_971515,310,1,1200,35652544,1524271092972,2018-04-21 08:38:13
1253216102,9180,1518612647,vivo X21A,180.153.100.161:1935,9180_970791,49,1,1200,35652544,1524271095272,2018-04-21 08:38:15
1253216102,9180,966360402,MP1602,125.211.204.167:1935,9180_239935,105,1,1800,47187200,1524271115703,2018-04-21 08:38:41
1253216102,9180,1515879376,vivo Y66,113.200.98.167:1935,9180_956832,179,2,1200,35652544,1524271163947,2018-04-21 08:39:23
1253216102,9180,1517873141,MP1512,42.56.79.28:1935,9180_965685,62,2,1200,35652544,1524271292233,2018-04-21 08:39:53
1253216102,9180,641935490,vivo Y67,1.189.213.29:1935,9180_909181,93,1,800,24117888,1524271193866,2018-04-21 08:39:54
1253216102,9180,1534811503,Redmi 4X,118.180.60.43:1935,9180_894824,148,1,1200,35652544,1524271213515,2018-04-21 08:40:25
1253216102,9180,1534773562,"iPhone10,2",112.29.199.38:1935,9180_894323,40,1,1200,35652544,1524271276090,2018-04-21 08:41:16
1253216102,9180,1520317856,vivo Y67L,183.203.65.20:1935,9180_971518,249,1,1200,35652544,1524271275788,2018-04-21 08:41:17
1253216102,9180,1521698787,OPPO R9s,150.138.184.38:1935,9180_947796,202,1,1200,35652544,1524271281409,2018-04-21 08:41:27
1253216102,9180,954913591,vivo Y66,121.31.30.171:1935,9180_777614,75,1,1200,35652544,1524271337674,2018-04-21 08:41:59
1253216102,9180,1520317857,vivo X9Plus L,223.111.243.159:1935,9180_971519,54,1,1200,35652544,1524271360778,2018-04-21 08:42:48
1253216102,9180,611015770,iPhone 7 Plus (CDMA),111.47.223.38:1935,9180_869113,89,2,0,35652544,1524271395914,2018-04-21 08:43:16
1253216102,9180,1522937950,OPPO R9m,42.56.79.28:1935,9180_931370,42,1,1200,35652544,1524271420464,2018-04-21 08:43:41
1253216102,9180,1522100891,vivo X9Plus,123.125.46.154:1935,9180_963904,190,1,1200,35652544,1524271454971,2018-04-21 08:44:14
1253216102,9180,1520317947,vivo X20A,121.51.40.109:1935,9180_971520,5155,1,1200,35652544,1524271491771,2018-04-21 08:44:52
1253216102,9180,1517849575,OPPO A57t,59.63.237.164:1935,9180_968048,183,1,1200,35652544,1524271526348,2018-04-21 08:45:27
1253216102,9180,1534739718,"iPhone10,3",113.200.98.172:1935,9180_892758,56,2,0,35652544,1524271537201,2018-04-21 08:45:37
1253216102,9180,1519267472,vivo X20Plus A,122.246.3.167:1935,9180_947228,68,1,800,24117888,1524271586237,2018-04-21 08:46:26
1253216102,9180,1523436719,iPhone 6s,157.255.128.40:1935,9180_937701,18,1,1200,35652544,1524271603149,2018-04-21 08:46:43
1253216102,9180,1529364592,OPPO A59s,117.41.244.37:1935,9180_954454,254,1,1200,35652544,1524271636173,2018-04-21 08:47:18
1253216102,9180,1534819542,BLN-AL20,111.6.160.38:1935,9180_894756,175,1,1200,35652544,1524271679014,2018-04-21 08:48:01
1253216102,9180,964834018,vivo X21,112.17.5.50:1935,9180_188435,375,1,1200,35652544,1524271681829,2018-04-21 08:48:01
1253216102,9180,303339860,OPPO R11,183.2.192.37:1935,9180_678313,10107,1,800,24117888,1524271694854,2018-04-21 08:48:18
1253216102,9180,1515827701,SM-G9280,116.211.185.37:1935,9180_943660,83,1,1200,35652544,1524272131426,2018-04-21 08:49:04
1253216102,9180,1529465927,PRA-AL00X,42.56.79.159:1935,9180_955432,116,1,1200,35652544,1524271788428,2018-04-21 08:49:48
1253216102,9180,642649123,iPhone 6s,1.189.213.159:1935,9180_904392,29,1,1200,35652544,1524271854735,2018-04-21 08:50:55
1253216102,9180,1522077375,OPPO R11t,183.214.128.167:1935,9180_963132,174,1,1800,47187200,1524271852812,2018-04-21 08:50:55
1253216102,9180,1520020109,vivo Y51,60.217.249.41:1935,9180_971036,202,1,1200,35652544,1524271886597,2018-04-21 08:51:22
1253216102,9180,1525426549,OPPO A37m,122.246.3.167:1935,9180_969951,304,1,1200,35652544,1524271920799,2018-04-21 08:52:01
1253216102,9180,1515734934,OPPO R9 Plusm A,223.111.243.158:1935,9180_943750,596,1,800,24117888,1524271951971,2018-04-21 08:52:33
1253216102,9180,1520317944,vivo X9s Plus L,111.47.223.38:1935,9180_971523,48,1,1200,35652544,1524271995221,2018-04-21 08:53:16
1253216102,9180,1519447655,vivo X9s L,111.47.223.37:1935,9180_969502,93,2,1200,35652544,1524272069234,2018-04-21 08:54:07
1253216102,9180,1523392190,OPPO A59s,124.232.162.167:1935,9180_937085,88,1,1800,47187200,1524272069803,2018-04-21 08:54:30
1253216102,9180,1519318731,vivo X9s L,157.255.128.37:1935,9180_947496,183,2,1200,35652544,1524272159308,2018-04-21 08:55:59
1253216102,9180,1518899022,vivo Y35A,121.29.54.40:1935,9180_961137,51,1,1800,47187200,1524272157288,2018-04-21 08:56:04
1253216102,9180,620466558,MP1602,125.78.252.39:1935,9180_902149,40,1,1200,35652544,1524272191303,2018-04-21 08:56:31
1253216102,9180,1523390835,Redmi 4X,220.194.79.37:1935,9180_937049,60,1,1200,35652544,1524272215288,2018-04-21 08:56:55
1253216102,9180,1520317951,vivo X20Plus A,27.221.28.167:1935,9180_971524,74,1,1200,35652544,1524272207275,2018-04-21 08:57:01
1253216102,9180,954860765,vivo X9s L,1.199.93.39:1935,9180_779764,154,1,800,24117888,1524272233723,2018-04-21 08:57:14
1253216102,9180,1529384806,GN5001S,1.31.173.38:1935,9180_954156,10184,1,1200,35652544,1524272249821,2018-04-21 08:57:29
1253216102,9180,1520317949,vivo X20Plus A,111.26.143.172:1935,9180_971526,108,1,1200,35652544,1524272250151,2018-04-21 08:57:30
1253216102,9180,1534819351,vivo X9,27.221.28.167:1935,9180_894775,155,1,800,24117888,1524272253509,2018-04-21 08:57:32
1253216102,9180,1520317950,Le X621,182.150.11.165:1935,9180_971525,333,2,1200,35652544,1524272259661,2018-04-21 08:57:41
1253216102,9180,1526359351,2014811,123.6.4.164:1935,9180_938394,145,1,1200,35652544,1524272261236,2018-04-21 08:57:46
1253216102,9180,1491470925,iPhone 7 (CDMA),219.147.231.28:1935,9180_25476,36,1,1200,35652544,1524272312238,2018-04-21 08:58:32
1253216102,9180,1517846590,vivo Y67L,42.202.141.173:1935,9180_968265,138,1,1200,35652544,1524272324116,2018-04-21 08:58:44
1253216102,9180,1518627382,vivo Y75A,183.131.48.158:1935,9180_970033,118,1,1200,35652544,1524272331049,2018-04-21 08:58:51
1253216102,9180,1525432234,vivo X9s L,180.101.217.167:1935,9180_969784,219,2,1200,35652544,1524272373670,2018-04-21 08:59:32
1253216102,9180,1515321585,vivo X7,112.90.58.158:1935,9180_944437,208,2,1200,35652544,1524272392141,2018-04-21 08:59:50
1253216102,9180,1681737837,vivo X7,180.101.217.167:1935,9180_84300,53,1,1200,35652544,1524272393323,2018-04-21 09:00:00
1253216102,9180,1520317891,BND-AL10,119.6.229.34:1935,9180_971528,205,2,800,24117888,1524272400457,2018-04-21 09:00:02
1253216102,9180,87602960,OPPO A59s,218.11.8.28:1935,9180_607837,103,2,1200,35652544,1524272405474,2018-04-21 09:00:15
1253216102,9180,1520317851,OPPO R11,183.232.152.159:1935,9180_971531,123,1,1200,35652544,1524272424089,2018-04-21 09:00:22
1253216102,9180,1518608360,vivo V3M A,139.215.203.168:1935,9180_970471,155,2,1200,35652544,1524272427192,2018-04-21 09:00:29
1253216102,9180,1518606571,vivo X6Plus D,112.29.199.38:1935,9180_970504,5199,1,1200,35652544,1524272419917,2018-04-21 09:00:35
1253216102,9180,1517877252,vivo X7Plus,223.111.186.28:1935,9180_968431,181,2,1200,35652544,1524272437214,2018-04-21 09:00:35
1253216102,9180,610014532,vivo X9L,223.167.152.109:1935,9180_870894,109,1,1200,35652544,1524272443394,2018-04-21 09:00:46
1253216102,9180,1518895779,vivo Y33,218.11.8.29:1935,9180_961003,273,1,1800,47187200,1524272441702,2018-04-21 09:00:51
1253216102,9180,317759928,MP1503,111.6.160.37:1935,9180_720294,37,1,1200,35652544,1524272459672,2018-04-21 09:01:09
1253216102,9180,1523423972,vivo X9s,14.215.166.165:1935,9180_936163,5054,1,1200,35652544,1524272469143,2018-04-21 09:01:09
1253216102,9180,1526570767,OPPO A57,121.51.40.116:1935,9180_938671,1364,1,1800,47187200,1524272474237,2018-04-21 09:01:14
1253216102,9180,1520317949,vivo X20Plus A,111.26.143.172:1935,9180_971526,44,1,1200,35652544,1524272489684,2018-04-21 09:01:29
1253216102,9180,1520317848,vivo X9,111.7.189.164:1935,9180_971532,1118,1,1200,35652544,1524272511113,2018-04-21 09:01:50
1253216102,9180,1800421510,MP1602,42.202.141.172:1935,9180_1000005288,42,1,1200,35652544,1524272520363,2018-04-21 09:02:05
1253216102,9180,1515321585,vivo X7,112.90.58.159:1935,9180_944437,402,2,1200,35652544,1524272532917,2018-04-21 09:02:10
1253216102,9180,177765796,iPhone 7 (CDMA),112.17.5.48:1935,9180_335215,49,2,1200,35652544,1524272541255,2018-04-21 09:02:21
1253216102,9180,1519318731,vivo X9s L,112.90.58.159:1935,9180_947496,174,2,1200,35652544,1524272558836,2018-04-21 09:02:38
1253216102,9180,1534819351,vivo X9,27.221.28.167:1935,9180_894775,75,1,800,24117888,1524272574911,2018-04-21 09:02:52
1253216102,9180,1522980342,OPPO R9sk,112.17.5.48:1935,9180_932498,1028,1,1200,35652544,1524272578977,2018-04-21 09:02:58
1253216102,9180,1523390835,Redmi 4X,220.194.79.37:1935,9180_937049,103,1,1200,35652544,1524272569333,2018-04-21 09:03:03
1253216102,9180,620436976,OPPO R11s,180.101.217.144:1935,9180_901593,38,1,1200,35652544,1524272590387,2018-04-21 09:03:11
1253216102,9180,1525426545,OPPO R9 Plusm A,42.56.79.29:1935,9180_969955,13,1,1200,35652544,1524272616012,2018-04-21 09:03:37
1253216102,9180,307227940,OPPO R9s Plus,58.216.106.169:1935,9180_630524,45,1,1200,35652544,1524272678836,2018-04-21 09:04:39
1253216102,9180,1520317857,vivo X9Plus L,223.111.153.37:1935,9180_971519,54,1,1200,35652544,1524272697900,2018-04-21 09:05:00
1253216102,9180,1515974158,vivo V3,121.51.22.112:1935,9180_959617,42,1,800,24117888,1524272713717,2018-04-21 09:05:19
1253216102,9180,1523389877,vivo X9s,112.90.58.158:1935,9180_937513,129,2,1200,35652544,1524272765605,2018-04-21 09:06:04
1253216102,9180,1523026518,vivo Y79,218.11.8.29:1935,9180_932183,78,1,1800,47187200,1524272799894,2018-04-21 09:06:39
1253216102,9180,613610162,OPPO R11,182.140.217.37:1935,9180_883993,118,1,800,24117888,1524272832588,2018-04-21 09:07:13
1253216102,9180,1522037104,vivo X20A,121.51.40.110:1935,9180_950264,187,1,800,24117888,1524272879315,2018-04-21 09:07:59
1253216102,9180,620489453,iPhone 6,112.90.58.158:1935,9180_901782,202,2,1522,35652544,1524272907405,2018-04-21 09:08:25
1253216102,9180,1518080021,vivo X5M,223.111.153.37:1935,9180_965469,227,1,1200,35652544,1524272918129,2018-04-21 09:08:38
1253216102,9180,1519321287,vivo V3Max A,116.211.185.36:1935,9180_962109,1533,1,1200,35652544,1524272936350,2018-04-21 09:08:57
1253216102,9180,1522185443,OPPO A37m,183.232.152.158:1935,9180_960191,204,2,1200,35652544,1524272955564,2018-04-21 09:09:17
1253216102,9180,1534380297,MP1603,58.216.107.37:1935,9180_897624,59,1,800,24117888,1524272961050,2018-04-21 09:09:21
1253216102,9180,1520317947,vivo X20A,121.51.40.109:1935,9180_971520,209,1,1200,35652544,1524272974161,2018-04-21 09:09:34
1253216102,9180,1534733645,OPPO R9tm,223.167.152.108:1935,9180_893327,113,1,1200,35652544,1524273023785,2018-04-21 09:10:25
1253216102,9180,1522042035,vivo Y67A,121.51.22.113:1935,9180_950834,200,1,1800,47187200,1524273026015,2018-04-21 09:10:27
1253216102,9180,1518608279,vivo X9Plus L,111.62.242.159:1935,9180_970496,43,1,1200,35652544,1524273019873,2018-04-21 09:10:28
1253216102,9180,955382048,OPPO R11,121.51.40.109:1935,9180_778813,97,1,1200,35652544,1524273057978,2018-04-21 09:10:59
1253216102,9180,1520317849,LLD-AL00,118.112.23.181:1935,9180_971533,86,2,800,24117888,1524273035496,2018-04-21 09:11:03
1253216102,9180,1522100891,vivo X9Plus,111.13.3.37:1935,9180_963904,84,2,1200,35652544,1524273112135,2018-04-21 09:11:52
1253216102,9180,1518105892,vivo V3Max A,1.189.213.159:1935,9180_966543,200,2,1200,35652544,1524273147099,2018-04-21 09:12:27
1253216102,9180,168425359,vivo X9s,123.125.46.28:1935,9180_282990,5041,1,1200,35652544,1524273091279,2018-04-21 09:12:32
1253216102,9180,615420042,PRA-TL10,117.174.151.12:1935,9180_917137,56,1,1200,35652544,1524273187489,2018-04-21 09:13:08
1253216102,9180,1515322501,vivo Y66L,121.51.40.109:1935,9180_944310,93,1,1200,35652544,1524273214320,2018-04-21 09:13:32
1253216102,9180,84514470,MI 5s Plus,61.190.114.26:1935,9180_552297,59,2,1200,35652544,1524273211985,2018-04-21 09:13:33
1253216102,9180,1520317854,vivo X20A,113.142.52.22:1935,9180_971534,111,2,1200,35652544,1524273220708,2018-04-21 09:13:40
1253216102,9180,1520021687,vivo X9,61.128.150.42:1935,9180_971260,110,2,1200,35652544,1524273226873,2018-04-21 09:13:51
1253216102,9180,1515937478,OPPO R11,59.49.45.24:1935,9180_958586,70,1,1200,35652544,1524273265628,2018-04-21 09:14:26
1253216102,9180,68157004,MP1602,111.40.174.13:1935,9180_583202,18,1,800,24117888,1524273295373,2018-04-21 09:14:56
1253216102,9180,1522182274,Letv X500,123.6.4.165:1935,9180_960299,93,1,800,24117888,1524273296673,2018-04-21 09:15:00
1253216102,9180,1518606407,vivo Y75A,123.6.4.165:1935,9180_970515,116,1,800,24117888,1524273350313,2018-04-21 09:15:51
1253216102,9180,1520317852,vivo X9,58.216.106.167:1935,9180_971536,3542,1,1200,35652544,1524273351082,2018-04-21 09:15:52
1253216102,9180,615384171,vivo Y79,111.7.189.165:1935,9180_918972,120,2,800,24117888,1524273387911,2018-04-21 09:16:28
1253216102,9180,954913591,vivo Y66,121.31.30.171:1935,9180_777614,42,1,1200,35652544,1524273477693,2018-04-21 09:17:39
1253216102,9180,1518101301,OPPO A57t,112.47.9.28,9180_966804,29,1,1800,83886800,1524273459406,2018-04-21 09:17:41
1253216102,9180,1520317853,Le X520,182.140.217.37:1935,9180_971537,375,1,1200,35652544,1524273509332,2018-04-21 09:18:30
1253216102,9180,1518300248,vivo Y67A,58.216.107.38:1935,9180_967440,70,1,1200,35652544,1524273515591,2018-04-21 09:18:38
1253216102,9180,1526570956,vivo Xplay6,113.142.51.164:1935,9180_938652,233,2,800,24117888,1524273525269,2018-04-21 09:18:42
1253216102,9180,1520317922,vivo X9,123.172.120.169:1935,9180_971538,115,2,1200,35652544,1524273568409,2018-04-21 09:19:28
1253216102,9180,1517849575,OPPO A57t,59.63.237.165:1935,9180_968048,105,1,1200,35652544,1524273614044,2018-04-21 09:20:15
1253216102,9180,615718203,vivo X20A,123.161.58.28:1935,9180_916336,5151,1,1800,47187200,1524273624230,2018-04-21 09:20:24
1253216102,9180,86404100,vivo X7,123.161.58.28:1935,9180_628182,87,1,1200,35652544,1524273634744,2018-04-21 09:20:38
1253216102,9180,1515870859,vivo Y55A,112.29.196.170:1935,9180_956286,261,1,1200,35652544,1524273711123,2018-04-21 09:22:17
1253216102,9180,1518605408,CAM-AL00,42.56.76.41:1935,9180_970624,86,2,800,24117888,1524273751672,2018-04-21 09:22:31
1253216102,9180,1519447366,vivo X6SPlus D,112.29.199.38:1935,9180_969245,170,1,1200,35652544,1524273760077,2018-04-21 09:22:43
1253216102,9180,954070020,PRO 6s,116.211.185.44:1935,9180_719621,56,1,1200,35652544,1524273764542,2018-04-21 09:22:44
1253216102,9180,1515947630,vivo Y85A,118.180.60.43:1935,9180_959002,123,1,1200,35652544,1524273808985,2018-04-21 09:23:29
1253216102,9180,1529465927,PRA-AL00X,42.56.76.41:1935,9180_955432,122,1,1200,35652544,1524273824831,2018-04-21 09:23:44
1253216102,9180,1529378913,OPPO R9m,183.230.74.37:1935,9180_954662,122,1,1800,47187200,1524273828057,2018-04-21 09:23:48
1253216102,9180,1515880260,8681-M02,111.6.160.37:1935,9180_956999,212,1,800,24117888,1524273672110,2018-04-21 09:23:55
1253216102,9180,1529454401,OPPO R9s,183.214.128.167:1935,9180_952133,185,2,1800,47187200,1524273856634,2018-04-21 09:24:18
1253216102,9180,1519437074,OPPO R11 Plusk,124.232.162.168:1935,9180_969497,126,1,1800,47187200,1524273869845,2018-04-21 09:24:31
1253216102,9180,1520019541,vivo X9Plus L,183.232.152.158:1935,9180_971096,47,1,1200,35652544,1524273875449,2018-04-21 09:24:34
1253216102,9180,1520317886,vivo Y79A,120.192.69.168:1935,9180_971507,59,1,1200,35652544,1524273941474,2018-04-21 09:25:53
1253216102,9180,1526348207,iPhone 6s,59.49.45.24:1935,9180_939050,10,1,1200,35652544,1524273961163,2018-04-21 09:26:01
1253216102,9180,1526339963,vivo Y51,111.7.189.164:1935,9180_939837,1066,1,800,24117888,1524273984821,2018-04-21 09:26:21
1253216102,9180,1515926886,vivo X7Plus,14.215.166.164:1935,9180_958078,82,1,1200,35652544,1524274011454,2018-04-21 09:26:51
1253216102,9180,1534359116,OPPO A57,27.152.185.167:1935,9180_897704,27,1,800,24117888,1524274015658,2018-04-21 09:26:56
1253216102,9180,1518605435,iPhone 6 Plus,1.189.213.29:1935,9180_970629,173,1,1200,35652544,1524274034589,2018-04-21 09:27:15
1253216102,9180,1517849412,iPhone 7 Plus (CDMA),118.180.60.42:1935,9180_968058,76,1,0,35652544,1524274049074,2018-04-21 09:27:29
1253216102,9180,1522905318,vivo X7Plus,120.221.31.42:1935,9180_935792,211,1,1200,35652544,1524274054546,2018-04-21 09:27:34
1253216102,9180,1520316540,PRA-AL00X,60.217.249.13:1935,9180_971482,120,2,1200,35652544,1524274018514,2018-04-21 09:27:55
1253216102,9180,1525426549,OPPO A37m,122.246.3.168:1935,9180_969951,91,1,1200,35652544,1524274070679,2018-04-21 09:27:58
1253216102,9180,1525426894,vivo Y66i A,121.29.54.40:1935,9180_969809,93,1,1200,35652544,1524274130702,2018-04-21 09:28:51
1253216102,9180,1520022365,"iPhone10,2",106.117.249.37:1935,9180_971234,35,1,0,35652544,1524274177398,2018-04-21 09:29:37
1253216102,9180,1520317951,vivo X20Plus A,27.221.54.149:1935,9180_971524,40,1,1200,35652544,1524274190348,2018-04-21 09:29:50
1253216102,9180,620038724,iPhone 6s Plus,223.85.59.173:1935,9180_911145,45,1,1200,35652544,1524274224964,2018-04-21 09:30:25
1253216102,9180,1527597081,vivo X6D,183.203.65.20:1935,9180_899837,157,1,800,24117888,1524274328128,2018-04-21 09:30:37
1253216102,9180,1519447672,vivo X6SPlus D,111.12.28.21:1935,9180_969509,139,2,1200,35652544,1524274249657,2018-04-21 09:30:49
1253216102,9180,1529454336,vivo Y66L,106.117.249.38:1935,9180_952156,48,1,1200,35652544,1524274310954,2018-04-21 09:31:58
1253216102,9180,1519327135,vivo X20A,221.180.165.29:1935,9180_962524,366,2,1800,47187200,1524274317109,2018-04-21 09:32:00
1253216102,9180,1518877028,LND-AL30,223.87.3.35:1935,9180_964923,293,2,1200,35652544,1524274453001,2018-04-21 09:34:20
1253216102,9180,1515964087,vivo Y55A,123.6.6.29:1935,9180_959456,47,1,800,24117888,1524274475015,2018-04-21 09:34:35
1253216102,9180,1526384122,OPPO R11s,125.211.204.167:1935,9180_939119,175,1,1200,35652544,1524274535975,2018-04-21 09:35:36
1253216102,9180,1517875720,vivo X20Plus,42.236.125.42:1935,9180_965778,75,1,800,24117888,1524274548851,2018-04-21 09:35:50
1253216102,9180,2019651788,"iPhone10,3",61.140.13.167:1935,9180_44445235,13,1,1200,35652544,1530581773214,2018-04-21 09:36:30
1253216102,9180,510484471,OPPO R11st,157.255.128.40:1935,9180_432210,124,1,1200,35652544,1524274646184,2018-04-21 09:37:26
1253216102,9180,616254388,OPPO R9 Plustm A,42.56.79.29:1935,9180_859991,104,1,1200,35652544,1524274662743,2018-04-21 09:37:44
1253216102,9180,1515308468,vivo Xplay6,113.142.52.21:1935,9180_944171,132,1,1200,35652544,1524274701390,2018-04-21 09:38:20
1253216102,9180,1518106627,vivo Y66,106.117.249.37:1935,9180_966970,132,2,800,24117888,1524274698727,2018-04-21 09:38:28
1253216102,9180,1520317496,DUK-AL20,42.123.100.168:1935,9180_971544,94,1,1200,35652544,1524274731997,2018-04-21 09:38:53
1253216102,9180,1515888071,OPPO A59s,117.157.18.30:1935,9180_957143,160,1,1200,35652544,1524274733901,2018-04-21 09:38:55
1253216102,9180,1523122656,vivo Y66,183.232.152.158:1935,9180_933251,226,2,1800,47187200,1524274749805,2018-04-21 09:39:06
1253216102,9180,1519264374,CUN-AL00,139.215.203.167:1935,9180_947353,289,1,1200,35652544,1524274785986,2018-04-21 09:39:46
1253216102,9180,641736559,iPhone 6 Plus,111.47.228.28:1935,9180_908468,257,1,1200,35652544,1524274814742,2018-04-21 09:40:15
1253216102,9180,1520317499,vivo Y66L,218.11.8.29:1935,9180_971545,84,1,1200,35652544,1524274832456,2018-04-21 09:40:31
1253216102,9180,1523339030,LLD-AL10,221.180.165.29:1935,9180_936639,150,1,1800,47187200,1524274879030,2018-04-21 09:41:20
1253216102,9180,1534797828,vivo Xplay6,111.6.160.37:1935,9180_895788,359,2,800,24117888,1524274885809,2018-04-21 09:41:29
1253216102,9180,1518612850,vivo Y35,183.224.34.141:1935,9180_970738,113,2,1200,35652544,1524274913799,2018-04-21 09:41:55
1253216102,9180,1521692218,vivo X7,111.7.189.164:1935,9180_949553,5617,1,1800,47187200,1524274971795,2018-04-21 09:42:51
1253216102,9180,615407561,vivo Y67,117.135.128.43:1935,9180_918726,79,2,1200,35652544,1524275013209,2018-04-21 09:43:43
1253216102,9180,1518605574,vivo Y51A,14.215.166.165:1935,9180_970652,1475,1,1200,35652544,1524275030761,2018-04-21 09:43:52
1253216102,9180,1537291672,OPPO A73t,123.125.46.167:1935,9180_820405,251,1,1200,35652544,1524275036857,2018-04-21 09:43:59
1253216102,9180,1515948434,vivo X9,121.51.40.118:1935,9180_959023,180,1,1200,35652544,1524274978557,2018-04-21 09:44:07
1253216102,9180,616294793,vivo X5M,221.204.60.37:1935,9180_858066,97,1,1200,35652544,1524275064799,2018-04-21 09:44:24
1253216102,9180,1521468925,vivo X20,157.255.128.37:1935,9180_941126,246,2,1800,47187200,1524275065132,2018-04-21 09:44:31
1253216102,9180,1529405940,TRT-TL10,106.119.182.37:1935,9180_954283,86,1,1200,35652544,1524275097824,2018-04-21 09:45:02
1253216102,9180,1520020001,vivo V3M A,117.157.18.29:1935,9180_971004,129,1,1200,35652544,1524275137013,2018-04-21 09:45:39
1253216102,9180,1529433571,RNE-AL00,61.128.151.35:1935,9180_952648,217,1,1200,35652544,1524275204925,2018-04-21 09:46:45
1253216102,9180,1518297200,vivo X9Plus L,61.128.150.41:1935,9180_967350,22,1,1200,35652544,1524275247119,2018-04-21 09:47:25
1253216102,9180,1520317445,vivo Y67A,223.85.59.173:1935,9180_971547,141,1,1200,35652544,1524275257489,2018-04-21 09:47:38
1253216102,9180,1517874783,vivo X9,118.180.26.16:1935,9180_965891,240,1,1800,47187200,1524275317171,2018-04-21 09:48:36
1253216102,9180,1515962950,vivo V3,112.17.5.48:1935,9180_959350,5240,1,1200,35652544,1524275356465,2018-04-21 09:49:17
1253216102,9180,1522077375,OPPO R11t,183.214.128.168:1935,9180_963132,43,1,1800,47187200,1524275360774,2018-04-21 09:49:20
1253216102,9180,1520020137,vivo Y66i,117.41.244.37:1935,9180_971049,191,1,1200,35652544,1524275340291,2018-04-21 09:49:30
1253216102,9180,1520317917,vivo Y37A,14.215.166.165:1935,9180_971550,320,1,1200,35652544,1524275400461,2018-04-21 09:49:46
1253216102,9180,1518607670,vivo X9L,122.143.6.25:1935,9180_970454,118,1,1200,35652544,1524275405973,2018-04-21 09:50:08
1253216102,9180,1520316851,vivo X7,112.90.58.158:1935,9180_971421,139,2,1200,35652544,1524275428037,2018-04-21 09:50:27
1253216102,9180,1522812732,vivo V3Max A,180.101.217.144:1935,9180_934642,75,1,1200,35652544,1524275460415,2018-04-21 09:50:59
1253216102,9180,1522947881,WAS-AL00,59.63.235.174:1935,9180_933300,59,1,1200,35652544,1524275476337,2018-04-21 09:51:17
1253216102,9180,1521476798,vivo Y66,61.191.60.36:1935,9180_941983,158,1,1200,35652544,1524275503774,2018-04-21 09:51:44
1253216102,9180,1518606688,vivo Y55A,117.157.18.30:1935,9180_970546,71,1,1200,35652544,1524275520945,2018-04-21 09:52:01
1253216102,9180,1519437270,iPhone 6s Plus,111.202.99.171:1935,9180_969434,250,1,1200,35652544,1524275523731,2018-04-21 09:52:03
1253216102,9180,1518605561,MP1603,27.152.185.167:1935,9180_970668,20,1,1200,35652544,1524275540936,2018-04-21 09:52:22
1253216102,9180,1518304575,vivo X9,121.51.22.122:1935,9180_968735,1223,1,800,24117888,1524275579904,2018-04-21 09:53:00
1253216102,9180,170653123,iPhone 7 (CDMA),42.56.79.29:1935,9180_267855,65,1,1200,35652544,1524275583981,2018-04-21 09:53:04
1253216102,9180,1521698787,OPPO R9s,150.138.176.167:1935,9180_947796,50,1,800,24117888,1524275592209,2018-04-21 09:53:08
1253216102,9180,1522470029,"iPhone10,3",61.140.13.168:1935,9180_951782,53,1,0,35652544,1524275583118,2018-04-21 09:53:13
1253216102,9180,956245421,MI 4LTE,221.235.252.144:1935,9180_786133,85,1,800,24117888,1524275654547,2018-04-21 09:54:13
1253216102,9180,1520317912,EDI-AL10,113.107.216.41:1935,9180_971553,61,1,1200,35652544,1524275646643,2018-04-21 09:54:17
1253216102,9180,1518602487,vivo X6A,218.75.176.89:1935,9180_970982,141,1,1200,35652544,1524275689391,2018-04-21 09:54:50
